spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc20,emotion,age,gender
1402.312172,1854.987098,3146.341463,-393.99478,106.88874,42.029316,25.442743,5.04569,-2.5756469,2.2774727,-2.3482585,-0.63681316,-0.744231,-0.66784775,-0.32277992,0.64593315,-4.497071,-6.605547,-2.4139562,-0.7860583,-3.8320816,6,4,0
1247.619709,1737.00539,2605.377907,-360.4797,119.66114,52.06348,27.016327,-5.8603272,-4.6131053,-0.93564874,-5.8656483,0.8725108,-1.934724,-2.0524085,-0.409698,-0.67493224,-2.4616537,-5.1130223,-3.7570307,-3.2791362,0.20647039,0,7,0
1332.451223,1798.670392,2881.189123,-345.42862,113.52751,40.82628,17.475979,-1.1381654,-2.8000202,1.1145444,-7.185129,-5.964587,-0.20444307,3.0483122,-1.9494948,-0.4326741,-2.911142,-6.108138,-2.1175163,-1.6892619,2.3033571,0,1,1
1159.806819,1666.936814,2413.636364,-356.35583,118.554146,30.494604,28.253637,9.600855,-5.022255,-7.2900906,-7.716339,-0.56242555,-0.95003223,2.766915,-2.566033,-3.5015686,-4.675809,-7.1170073,-4.4356513,-2.0249484,-5.5523653,6,6,0
1536.460292,1787.113531,3188.396516,-314.43765,101.68534,33.140274,24.253698,-1.5112447,-11.983956,-2.4589124,-3.1496866,-1.411265,2.245763,-2.2186925,-3.3443177,-4.245958,-10.572345,-5.580215,-8.331176,-2.6328154,6.4843397,0,7,0
1978.932099,2090.340807,4114.0625,-324.70697,87.91384,36.44023,19.509521,8.540164,-17.71479,-4.636134,-2.9201903,-7.280902,1.5088564,-3.4699454,-1.2202367,-4.129141,-4.5088634,-1.847624,-6.917711,-1.5849457,-0.12716812,1,6,0
1557.237593,1881.312595,3274.095395,-374.09,102.18833,41.228333,24.664804,4.8420057,6.221556,-1.8210583,-8.260202,4.193488,3.3397613,-3.5746891,-4.015809,-1.5734003,-3.5171323,-3.766215,-2.5362856,-0.04080078,-2.8137062,0,6,1
1427.033823,1806.535253,2931.423611,-379.78397,101.36976,37.4235,27.252213,5.9304066,3.7421253,0.9322145,-9.060754,-2.9166996,-9.43418,-2.4015396,-4.6074057,-1.136374,-2.6636634,-6.50526,-2.3841476,-2.8226879,-0.8870931,0,2,1
1762.16194,1846.442536,3408.353365,-357.68048,87.44537,22.040148,34.00909,14.688174,-3.9529924,0.3925276,3.4141881,-3.7156868,-0.35866296,-6.250489,-6.3425217,-2.4726958,-2.3517382,-4.6414356,1.0853702,-1.5010357,-0.103890516,3,6,0
1300.297087,1755.675133,2719.921875,-346.1881,115.195755,43.620132,23.93519,-6.1308575,-4.686914,-0.4057082,-9.608961,-2.2841423,-4.399652,-5.2828503,2.5784755,2.3195856,-0.9130666,-3.5552084,-2.5612864,-2.517547,2.0805776,3,7,0
1377.574537,1889.172019,3252.543605,-370.91873,106.46322,48.048214,26.423426,-4.748497,0.613705,-1.4775895,-11.033907,0.11638573,-2.3405433,1.4764264,-0.75420946,-2.3090103,-6.384894,-3.408393,-2.7617235,-2.830054,-1.1914287,6,5,0
1457.274225,1768.793577,3078.63898,-335.35913,99.998024,19.562893,31.924997,7.505714,-10.04074,-3.5121224,-1.9599466,-0.39821538,2.6670346,-4.9426503,1.3073066,-4.9030447,-10.366674,-5.4714994,-2.7879,-5.8335977,2.7433403,6,7,0
2004.977755,2043.954633,3917.487158,-395.25272,72.20909,44.339382,30.547226,21.939993,11.138393,-0.1278612,0.4627394,4.7674274,-4.19594,-1.4170122,-7.11719,4.0824428,-3.495337,-6.0582666,0.6842284,-3.8305604,-4.7612004,2,4,1
1270.029603,1660.240296,2791.466346,-339.69037,111.5373,17.611917,22.84957,-0.79635054,6.527263,0.6098791,-13.191658,6.9790187,-1.4082692,-5.0998363,-5.467899,-7.3053293,-5.736259,-1.0877124,-5.142337,1.6701062,-0.19927827,3,7,1
1584.091505,2010.096733,3284.012957,-446.147,92.45625,49.60064,27.672903,22.406168,10.841378,2.5466661,3.8669767,2.4945667,-0.8410465,-3.4461193,0.24767631,-2.901611,-2.9863427,-2.0665529,-7.31084,-5.0031247,-3.7641017,4,2,1
1348.074187,1749.207595,2863.924051,-333.11093,106.46096,21.541138,11.313304,2.2345986,6.6996846,1.8493229,-3.545678,2.9586902,-1.6850464,-5.31783,-2.7836583,-4.2305884,-3.0913553,-6.9604445,-6.394925,-3.0369542,1.5400997,0,7,1
1393.629538,1947.63831,3352.283654,-393.70737,104.354294,49.900475,25.07483,4.7200394,3.0819302,-1.4620293,-4.4264016,-0.78470045,-3.0534902,-0.22025375,-4.508271,-1.1844611,-3.3640792,-4.8867373,-3.2431116,-4.3921437,-0.4975039,4,7,0
1406.083449,1792.809856,2883.64498,-381.6382,107.3108,11.16876,9.041597,12.333682,5.0934024,-0.8624507,-1.6243082,-5.3911753,-9.49887,1.1379215,-4.8086195,-9.259566,-11.044138,-7.194732,-7.1334243,-4.7363257,-5.403125,6,7,0
1563.033782,1842.850485,3318.136867,-325.71698,96.82898,21.089025,25.178976,-0.84707177,-1.0428383,-5.4861603,-13.388056,-3.6098135,-14.95925,-1.6335884,-4.9951324,-2.8270004,-12.110251,-3.1431987,-2.8373313,-5.530312,-5.2606378,3,1,0
1453.236221,1756.005431,3305.371094,-341.82172,92.39974,12.801636,37.646217,0.83734095,5.160695,4.407803,-4.855176,1.1161829,-4.341493,0.261599,1.8035953,-5.5639396,-10.300108,-3.4392104,-11.372851,1.7769247,1.4915651,3,6,1
1248.583883,1804.376481,2716.09933,-372.52988,115.412865,35.751183,12.682075,9.458145,5.1631255,-5.2186995,-9.018255,2.2741444,5.454702,-2.2934873,1.9372119,-7.16989,-4.718152,-1.502271,-6.849131,0.58909357,-4.1436543,6,5,1
1336.818634,1988.428752,3222.65625,-426.68564,105.43661,53.986286,24.617535,15.222705,9.816725,2.8634648,-0.3146569,-0.9915799,3.2761173,0.6479081,-3.641767,-2.389445,-4.055124,-4.500594,-2.427115,-1.0105377,-1.160994,4,7,1
1481.234412,2016.848522,3591.686321,-415.86804,93.978745,44.841705,33.468967,17.321793,3.8274603,4.317354,2.15735,0.79505813,0.46418118,-0.99717915,-3.3453658,-4.2810097,-7.4676523,-4.8774967,-6.472374,-5.858589,-1.4487469,4,2,0
1302.430326,1883.620214,2965.009973,-412.02542,108.18532,48.80193,28.619133,11.222488,4.5251284,3.3051581,-4.6337852,-3.0643897,-1.0351871,-3.2381837,-4.188555,-4.793065,-4.473573,-3.1924627,-3.5205483,-3.023427,-0.88267547,3,6,1
1212.124927,1771.983689,2906.960227,-383.35098,113.43005,37.22434,37.821995,3.8676589,2.5016475,3.4706326,-12.014047,0.17067331,-2.5763118,-1.5569713,-5.7917423,-2.971166,-4.9648657,-3.8617654,-3.1602094,0.042223535,-2.5519576,2,7,1
1555.987022,1898.133775,3407.436709,-322.62085,100.214905,32.13115,17.518696,2.1854641,-1.7130822,-1.8294375,-8.011367,-1.6017292,-1.7746346,-4.060143,-5.4519506,0.07255138,-1.3540733,-2.4439957,2.252088,-0.29825428,0.67535245,3,1,1
1325.803013,1974.354525,3244.852941,-463.11902,105.18017,49.246944,19.767221,15.097841,11.760059,-0.51838064,1.0091568,0.6005903,-3.3001971,-0.5786597,-8.575525,-2.253528,-1.7432249,-6.644503,-1.5433425,-4.9494405,-4.944796,2,2,0
1874.249989,1991.732615,3907.226563,-334.79962,87.87326,38.07735,31.01233,7.2357116,-5.8471785,-0.753277,-9.595421,2.3456852,-2.9291348,-2.8449292,-2.8614037,0.2375422,-6.1924086,-3.0694878,-5.069644,-7.3518853,-2.3125005,3,2,1
1183.800028,1762.615351,2652.690972,-397.60492,109.20411,37.077312,25.84932,9.314224,6.8870625,3.0918927,-3.0946546,1.1254199,0.46478093,-0.364901,-4.4291625,-3.3586752,-5.814801,-6.0584545,-5.1960135,-6.967722,-2.0168054,1,7,1
1455.314427,1865.485128,3253.210616,-305.27454,98.494095,26.551147,7.9298043,-0.00372466,1.7351192,-5.6622763,-6.781254,-5.649491,2.576726,-0.7133776,-7.888227,-2.8782392,-3.9376016,-8.052527,-2.3619924,-0.44588733,-0.26232666,1,6,0
1462.08107,1999.145566,3430.498231,-407.34885,100.91505,51.617645,27.98197,10.366577,3.4877844,5.5225153,-1.4027375,-1.0453067,-1.2998965,-5.718282,-6.074854,-4.4769464,-5.252643,-2.6953616,-3.7688,-1.4239835,-2.0092783,1,7,1
1240.017831,1821.420333,2934.570313,-395.34988,109.28806,43.025387,27.835987,4.2437687,3.514814,0.5294117,-6.616127,-1.6484753,1.0122863,0.7518492,0.026573116,-4.2510004,-4.012891,-1.976651,-1.2024146,-1.7316409,-1.5264012,6,5,1
1694.038331,1867.517568,3597.465701,-336.49536,87.95774,5.9094834,18.806536,5.641769,1.8711419,-7.3565497,-0.9611601,-1.3825535,-10.956876,1.3875324,-3.2799876,-6.214349,-6.779074,-1.6093278,-8.438017,-4.7711053,-4.9094825,1,6,0
1436.894612,1874.280392,3343.020833,-358.15182,99.7232,33.382244,40.981438,10.297003,-8.498442,-3.6561983,-13.987003,0.14766787,1.9202149,-5.6461296,-1.9720091,-1.668591,-6.4508886,-2.1511283,-2.6549466,0.94253784,-1.0094434,6,6,1
1455.18996,1849.637391,2992.078993,-369.17084,107.02439,43.55209,21.53402,10.539549,2.933245,-1.4159151,-4.3221965,-1.6794115,1.2943567,-3.543765,-5.8231473,-2.7661698,-3.416857,-4.7988396,-1.8063673,-4.197563,-1.8398781,4,6,0
1180.357663,1660.171984,2643.629808,-361.73203,113.16836,31.385721,30.940268,1.961051,-0.84468293,-3.9613948,-12.28338,2.3627076,0.38870594,-1.0790492,1.4541607,-4.3581767,-4.756925,-0.3577078,-8.153053,-1.0803977,-3.6637201,6,5,1
1401.337833,1760.743872,3007.930871,-349.08984,114.25944,26.1698,20.494768,0.88419884,1.2497314,-4.021121,-8.376805,8.184261,7.4901967,-5.767418,-4.0669994,-5.48105,-2.9687629,0.55692196,-6.8757205,-2.282484,-8.520415,3,7,0
1694.465615,1887.695873,3573.946221,-344.91116,90.40939,12.737002,15.482506,5.7108564,3.1668212,-8.6893,-5.0478806,-1.942765,-7.424334,0.974742,-3.4930952,-7.826328,-12.452691,-1.5403392,-4.721561,-4.2783165,-3.594541,0,6,0
1228.003744,1860.830099,2793.241279,-400.81723,108.96355,41.048523,27.328371,13.348657,3.8478997,4.97541,2.1829977,0.2525728,0.8080888,-1.1791408,-5.8344455,-5.509631,-9.056759,-8.1823635,-4.0258327,-1.7426841,0.6332683,1,7,1
1349.80538,1735.348606,2888.139205,-332.1188,112.498604,23.203144,22.78665,-0.5828632,2.254433,2.1862452,-8.328989,0.3846258,-2.975981,-0.18940462,-7.1634707,-3.6061935,-1.4802102,-4.91996,-0.10814762,-0.9690174,-0.37812206,2,2,1
1011.169572,1611.317453,2113.575269,-395.01566,122.60642,48.50981,32.57502,7.713074,-0.9013539,5.8195524,-6.895281,-9.932414,-5.479129,-7.992374,-3.0633318,-3.1024091,-4.9866548,-5.6273913,-3.3359966,2.442307,-1.4277074,2,6,1
1974.755335,1827.101356,3749.888393,-122.91931,70.234406,-21.610443,1.6308814,-8.3245,-18.051441,-8.469028,-8.874962,-8.147654,3.9117105,-5.0572886,-9.427623,-3.9398003,-5.9726286,-2.8983293,2.9159932,3.8370583,9.188994,0,7,0
1217.780141,1816.116177,2742.761949,-397.534,115.93507,36.938816,15.79035,14.356242,11.041816,1.7435032,-4.897467,0.38820198,3.5792458,-0.70334816,-2.263195,-5.405574,-7.3698087,-3.445645,0.1363772,-4.547734,-1.0360605,1,6,0
1219.227802,1735.651316,2731.385031,-343.04785,117.68216,31.826591,19.231361,6.9185467,-3.1326237,-10.304308,-3.2293103,0.24563849,-2.5395598,0.2894035,-0.79663426,-1.8597162,-2.2808087,-5.927702,-0.48484528,2.3625126,-3.6429617,3,6,1
1313.658717,1793.864457,2985.817308,-345.30725,112.652245,31.045204,21.496487,6.4685597,1.6014581,-2.9404948,-8.073148,-4.769584,1.5693668,0.31587654,-6.5249295,-2.0671794,-1.3332434,-5.7838097,-1.0760063,-1.1056925,-1.8021461,1,6,0
1163.534699,1767.755029,2613.32514,-392.38763,114.31928,43.602867,29.111359,5.320143,0.8770728,1.3824005,-3.4835317,2.3015778,-1.5191056,2.8438933,-6.644361,-5.3960805,-4.729033,-5.986968,-5.497486,-3.9063354,-2.3150377,1,7,1
1162.185761,1695.040357,2450.420673,-383.92773,122.76436,34.070152,14.995851,-0.852959,5.388238,1.363868,-4.3740344,-2.0314867,0.6023767,-2.712879,-4.318801,-3.7055755,-3.3284907,-3.3139179,-2.6970968,-2.5865927,-2.0128872,6,6,1
1134.62891,1727.300038,2442.003676,-390.88248,120.978226,44.08249,24.3954,2.7530863,0.82534415,0.7396461,-7.8019123,-2.4292712,0.3411963,-1.3479351,-3.2462327,-7.405515,-0.93466437,-1.5760807,-3.5969555,-2.8617492,-0.74156797,4,2,0
1398.920769,1923.116926,2898.239715,-431.99265,103.98081,45.60884,18.11676,18.497425,13.002687,-1.7636421,1.1970474,3.3398044,-3.094134,-5.919568,0.4724209,-4.897215,-4.4359665,-1.3491498,-7.8986306,-4.6817603,-5.5514665,4,6,1
1439.525914,1806.455951,3241.041667,-297.79605,103.57972,26.696629,16.149311,-7.052899,1.6642245,0.21016403,-12.1562,-3.0079234,-1.0804642,-2.3863218,-3.2211227,-3.5716012,-6.5190983,-3.9303427,-3.02394,-5.199282,-1.1348252,0,6,1
1342.532159,1925.529343,3171.968006,-396.86868,104.516075,45.72425,25.653902,12.946187,7.241332,0.094153956,-1.5999368,-2.9832273,-2.7737434,2.414821,-4.5692945,-4.150938,-5.6056466,-7.6523533,-2.653145,-3.470984,-1.4166498,2,7,1
1847.128953,1878.319735,3759.538517,-228.16508,75.97985,-1.783917,12.209118,-3.9420474,-4.0863233,-5.2250366,-8.8417845,-1.8873273,-1.7440503,-2.2185242,-0.20656657,2.8275735,3.0765512,-3.3974361,-4.016562,-2.6895056,-1.0694237,3,4,0
1361.142175,1918.740419,3249.87793,-392.102,97.07588,43.650703,40.821373,11.300282,-0.46522737,1.2322197,-3.2298815,0.12095907,-3.525055,0.7830809,-4.5509815,-5.0528674,-7.293605,-6.392164,-6.3069296,-4.5853405,-1.299831,3,1,0
1562.456197,1895.460783,3240.047089,-383.42563,104.673615,12.618925,10.312723,14.619498,-4.6137056,-2.0308623,1.6709105,-4.3933263,-5.3459945,-2.2804594,-4.510615,-9.8553915,-12.576251,-5.8219447,-8.698138,-5.209647,-5.161321,6,7,0
1064.461348,1610.118013,2316.464552,-375.18262,126.3471,36.029022,30.436138,9.067416,-7.0693164,-3.8842733,-3.459442,-4.0514097,-4.173554,2.429747,-4.7349534,-4.154405,-2.6034255,-4.998113,-0.8847201,-0.27796066,-3.590042,2,7,0
1499.9587,1844.229758,3334.837148,-333.45166,100.29031,19.852282,17.320583,1.7159492,0.6497318,0.6994877,-3.8107643,0.49726668,-1.5448954,-2.5466824,-0.7756819,-2.4936767,-7.394276,-6.267142,-5.5319977,-2.5815887,-1.7866483,0,4,1
1368.382071,1692.907528,2825.556507,-334.87793,111.03176,35.655678,34.107895,-5.0364537,-2.098829,0.123005785,-13.500207,0.38665307,-8.976818,-0.9352492,-5.0354924,-0.25793594,-6.1663013,-4.4490705,-3.1196623,-5.4857607,-1.8614815,6,2,0
1378.311044,1867.523544,2721.382473,-455.8117,106.11447,47.93522,27.294985,23.188253,5.357131,-1.7319545,3.8264134,2.330206,-2.2205548,-4.006818,-2.7890525,-0.47393692,-4.5702515,-4.775319,-2.3356476,-6.0537534,-5.7821965,4,4,1
1228.250796,1779.404387,2699.348958,-375.86484,115.63319,34.54378,17.483637,9.463423,2.1323206,-4.5845323,-4.458839,1.9766663,0.49330968,2.9730022,-3.201569,-5.169572,-3.9326901,-5.798953,-3.5948079,-1.2198241,0.034205604,1,5,0
1619.801855,1808.08062,3057.874178,-328.10764,98.42375,29.313862,23.716993,15.852631,-2.540603,-15.739459,-6.4248686,-0.54470485,-2.7055688,-7.5932193,-6.450606,5.154766,4.057371,-10.284175,0.21485542,-1.2313833,-5.8527923,0,1,0
1293.082528,1702.283691,2774.639423,-291.13477,109.83066,23.108978,10.779067,-6.2733836,-2.3952825,-4.6421113,-4.913636,-3.8499055,-0.7322418,-2.1122525,0.43527997,-3.5489645,-5.8243775,-4.907547,-3.9399033,-4.005552,-1.7632303,0,5,1
1198.6133,1669.516111,2575.320513,-332.09192,121.31478,30.857597,17.73666,-9.925268,-0.5801758,8.761644,-13.782277,-4.3880653,-4.1933994,-3.1580389,-1.178885,-0.115907036,-0.10493918,-9.50237,-4.251444,-0.47643396,2.0020967,6,7,1
1180.307804,1709.204487,2508.668664,-363.0461,121.755646,34.062073,21.656006,7.191233,0.027809732,-3.5246644,-9.667336,-1.7113998,-0.4984443,5.1546617,-6.3041263,-1.1193534,0.8768852,-9.189811,-4.1823406,-0.15472542,-0.6471964,6,1,1
1289.063184,2006.199559,3348.200158,-435.18677,106.48615,54.482185,24.361029,13.066219,7.1366167,1.730835,-1.123085,-0.61438733,0.778627,-1.2571208,-1.2150898,-3.7744339,-2.6734512,-2.0531752,-2.4320095,-1.1164685,-2.5351827,4,2,1
1282.360465,1762.283318,2934.037642,-358.0638,109.22363,29.035398,30.712303,9.732886,1.6311358,0.5548617,-8.021811,-2.4147885,-2.9451182,-3.7686484,-5.771985,-4.047531,-4.909679,-1.0578121,-1.6040555,-1.8380237,-3.3670053,6,7,1
1632.087479,1878.012245,3416.847153,-284.37863,90.944336,31.932863,23.00311,-2.5462933,-9.162049,-2.7355864,-11.51746,-5.1115255,-0.9448719,-3.6264324,-3.5952873,-1.879663,-4.982634,-2.7328362,-2.6539226,-3.225221,0.15159354,0,5,0
1274.426623,1811.693528,2914.683949,-359.08243,114.22854,36.835545,22.788958,10.482489,-4.7955728,-5.8359833,-6.4017854,-1.9398831,2.7519014,-3.9537346,-0.82677746,1.4985086,-5.7595553,-7.2367706,0.18172143,1.1754547,-2.0921683,3,6,1
1213.291735,1741.974949,2740.808824,-358.47568,115.62584,34.963333,21.742468,11.734645,-0.7445083,-10.6227255,-6.1304955,-0.258343,0.91558766,-1.6734766,-4.2115455,-4.4402866,-1.3046182,-8.69643,-0.46569514,5.196995,-1.2391421,2,6,1
1189.783839,1613.680403,2588.761295,-327.91943,112.44601,24.459307,28.055914,3.0451195,-9.420599,0.8220876,-2.3628914,-6.749961,2.8708215,-7.4506826,-2.2418048,-11.265892,-7.9651704,-0.98012656,-5.2344613,3.2014446,-3.0004036,2,5,1
1170.94493,1632.896872,2375.083112,-320.0065,115.99376,31.942633,26.469664,-3.9994526,-6.0483794,-1.3512853,-14.610448,-0.38161275,-6.3149166,-6.5168076,-2.0507066,-6.626835,-1.1806355,-0.33249533,-5.129477,0.6445993,-3.4995232,1,5,1
1630.32389,1798.002998,3519.140625,-296.19305,94.00418,13.956744,25.52196,-9.924847,-11.936236,4.091988,-10.571246,-3.4000535,-7.758953,1.2391374,-1.6800779,5.927169,-3.947059,-0.568659,-5.892458,4.2914147,-3.305957,3,7,1
1142.023447,1789.914549,2526.127049,-401.79507,115.295715,45.12687,26.521757,10.698121,3.886001,2.1269975,-4.0535035,-3.7537522,1.1723356,0.43387026,-2.6049962,-4.235988,-5.2163215,-1.6282065,-1.4347224,-2.8599932,-2.5580273,4,2,1
1823.911107,1932.695261,4041.015625,-255.61165,71.977875,9.743372,11.85065,-4.4667473,6.9071326,0.16040823,-4.289913,0.43479759,-2.9269745,-0.64533365,-0.24406135,-3.493548,-4.1070213,-5.78716,-11.88393,-0.82097876,-10.208346,0,7,0
1683.286606,1945.47227,3751.667837,-303.60034,77.14408,17.350262,15.877234,1.3914205,0.47313458,0.20899919,-10.813246,0.8530005,5.9139104,-4.8249846,-5.354591,-3.1452441,-3.3023338,2.6121614,2.5104568,6.2703905,-5.0919795,4,7,1
1300.507986,1843.632493,3045.079023,-362.74826,106.04688,38.28457,29.014608,12.171273,-4.028142,-5.450216,-2.643787,0.29355487,1.3124496,-0.333116,-4.251737,-0.9624024,-8.566689,-9.705335,-4.4914694,-6.6693482,0.097910516,2,7,0
1206.847964,1730.000194,2620.27392,-364.8601,114.14102,38.787937,30.835443,2.9441087,-3.903647,3.591363,-4.766299,-4.7527623,-6.275947,-1.8417567,-3.4395466,-2.1810975,-2.9971044,-2.923017,-1.167722,2.3133938,-0.28467244,6,7,1
2032.416896,2141.700103,4115.571121,-386.68045,77.01418,40.859997,19.904459,20.4527,-0.7186503,-4.7837815,-1.205097,0.8345667,-0.8666971,-2.5943573,-2.1494632,-6.124388,-3.488162,-4.434845,-7.2711387,-4.5895834,0.464364,2,1,0
1600.009231,1821.593261,3265.703914,-336.7468,100.14901,18.187737,16.948498,3.3907878,0.74657774,-2.029183,0.16328222,2.0390909,5.208819,-3.469871,-3.6969612,-4.1866994,-2.397862,-1.549177,-4.487322,-3.8537405,-4.003247,1,5,1
1640.346436,1893.183758,3438.527961,-371.81046,97.53112,42.210052,26.740776,3.4768853,5.3753037,0.37614512,-4.720768,0.54975474,-2.624627,-0.68585026,-0.09176242,-4.2013793,-7.5282044,-3.443482,-5.1017623,-3.4521666,0.17510515,1,1,1
1504.452804,1915.267775,3268.229167,-376.25198,103.40562,45.91299,22.580164,4.008626,1.7050358,-3.3929362,-6.5466104,-1.0569685,-1.2762415,-1.0822518,1.3818207,-1.4403485,-0.51244664,-3.3552127,-5.6983,-2.5860298,-3.6081877,6,6,1
1040.108061,1683.384256,2031.155873,-430.58508,123.50081,53.270042,21.124933,9.913049,6.540359,2.5965877,-3.5780532,-2.4297464,-3.4092686,-3.0122316,-7.213311,0.084064625,1.50233,-3.0548172,-6.2505646,-2.9872077,-1.8921447,4,6,1
1234.970108,1692.330144,2725.278253,-357.76462,103.647545,28.32748,35.38249,8.711633,1.0957781,-0.4677072,-10.1082115,-3.6052017,-1.4690701,1.8661194,-3.091391,-3.338355,-6.033647,-6.202096,-6.308897,-10.014313,-2.0295262,3,2,1
1580.891815,1988.28491,3435.842803,-396.30795,99.23454,48.67807,28.075508,14.844372,0.9577698,4.7777114,-0.9740343,-0.025666304,-2.2954576,-6.4064755,-5.3039346,-4.9948587,-3.9290864,-0.7129564,-6.6491704,-0.08881241,-3.1754246,1,2,1
1794.410737,1856.341503,3584.667969,-271.93085,85.5312,26.562506,28.051931,-2.737477,-14.474588,-6.609441,-6.298145,-4.24026,-4.674482,-5.1444817,-2.992377,-0.7390244,-4.073035,-6.192704,-2.4695237,-2.2925992,-1.6876299,0,5,0
1565.539097,2026.985963,3665.78125,-437.82712,95.50543,44.64783,23.476995,16.693539,9.609142,-2.074118,4.343696,-0.27759168,-3.6618404,0.2484378,-6.8732367,1.3914737,-4.3539214,-1.5966736,-4.237189,-3.9720612,-3.208461,1,1,0
1579.157077,1860.484117,3361.588542,-359.1292,103.51356,16.054075,15.792937,7.0348797,3.8654227,-2.5784385,-10.458014,-5.1572104,-9.219245,2.8337543,-3.2522702,-6.7090054,-13.171642,-1.374817,-7.1786566,-4.9967127,-4.841512,1,6,0
1590.503754,1736.302953,3134.033203,-230.42268,88.145294,-1.4663748,-1.0761868,-13.35905,1.0716559,2.80966,-8.999283,-3.720956,-0.8254412,-3.1328049,-2.263462,-2.8612154,-7.869339,-5.0717163,-6.736317,-6.8884664,-2.676275,0,6,0
1995.847252,2041.801958,4005.941901,-330.87766,81.058624,44.043552,26.237766,17.458832,-4.2791834,-9.594909,-7.2792916,-4.6579485,-3.057905,-9.347119,-1.7633172,-0.19447659,-4.0842576,-6.0604296,-0.7986126,-1.7157099,-0.5608395,6,7,0
1105.11581,1667.203252,2204.81179,-347.8694,118.49647,36.057922,26.350231,14.68985,-2.5135872,-17.605425,-2.7357745,-2.674363,-8.191596,0.10989725,-7.2093964,-7.2653294,-3.5406861,-0.7359198,-2.9107528,-0.22962981,-7.21861,2,7,1
1248.385846,1806.953848,2674.715909,-385.9331,114.07092,39.86293,17.82399,12.231898,9.497543,-0.06757547,-8.520999,0.43288994,1.6510086,-7.262458,-2.2630937,-5.911783,-6.1301374,-4.5586915,-3.2976708,-0.6362215,-1.36493,3,6,1
1603.571316,1894.676732,3166.888298,-377.2143,97.339806,51.52428,30.285105,9.159236,-2.6610959,-5.824694,-3.929246,0.079359874,-1.6628925,-6.459974,-7.380204,3.0515192,1.7514038,-4.9515243,1.7150102,-5.023481,-5.056701,0,7,0
1247.615872,1752.258171,2736.795775,-350.95248,111.531746,28.857483,22.562876,8.193513,-0.9847541,-1.7120677,-3.4379041,-2.111193,-4.0311775,-6.324131,-0.81622916,-4.4474797,-7.3359246,-1.9230957,-1.4146854,-1.8460326,0.65548635,3,6,0
1507.197133,1799.426025,3006.147541,-288.13922,103.514015,33.699005,8.049698,-3.4599116,-8.286801,-6.6456227,-9.363087,-6.5243344,-1.0782274,-7.468805,-2.8779259,-4.445513,-3.2032895,-7.8851733,-3.113269,-2.31139,-3.71997,3,6,0
1229.975537,1669.999286,2577.148438,-354.48633,112.019135,31.34264,22.41409,0.03689289,8.756861,-0.87468874,-8.327541,1.6212269,-3.986919,-4.1670237,-3.2982526,-6.9444275,-2.7406309,-1.0398883,-6.124737,-4.834632,-0.5057144,6,7,1
1496.266632,1865.904757,3296.205357,-330.70966,96.9639,19.473019,24.171524,16.787064,-3.8709664,-2.451537,-4.86992,0.67431736,-0.6267662,-5.225919,1.0084696,-5.7431197,-11.3530655,1.8381389,-6.328031,-7.7132115,-4.435947,3,6,0
1626.969576,1921.207533,3555.381944,-369.81613,101.37274,41.942135,19.283522,4.9121103,-0.2372673,-1.5179416,-6.5860085,-1.5493737,-0.602693,0.7992472,-2.2885938,-2.2818446,-7.0679097,-2.9058836,-3.1871932,0.124630354,-2.9250336,2,7,1
1683.690091,1820.564742,3376.263787,-302.33847,97.66798,17.141909,17.144527,-2.841413,-5.6902156,-3.0111752,-10.301225,-1.0138986,-2.740642,-0.43238962,1.1467371,-0.7374892,-6.274105,-4.190657,-6.7026386,-4.1795006,-4.443513,3,7,1
1997.883864,2089.750175,4231.71875,-340.86716,67.79601,32.113537,29.686546,11.58554,-3.1817212,-1.5258104,-3.7523916,-1.7870376,-0.9210676,0.7021402,0.44929585,-2.051236,-4.0027146,2.656655,-4.6673913,1.1905656,-2.529563,3,7,1
1098.857167,1865.561791,2274.327532,-493.0868,111.28627,60.883213,26.576729,21.975996,14.771116,4.4746566,3.327737,-2.1545281,-3.5191898,0.06927721,-4.5067506,-4.404779,-3.2096107,-2.2220438,-2.521971,-3.9955406,-4.285014,4,6,1
1608.663423,1846.67866,3177.105978,-368.46964,97.31316,20.492556,18.20857,5.580601,-4.2159314,-3.6934998,-2.7404892,-5.904095,-8.421404,3.6948414,-3.4843135,-6.8019695,-12.799416,-3.5086713,-7.1908655,-4.6140127,-6.3774734,6,7,0
1670.504373,1974.588339,3739.0625,-359.16916,81.48569,34.11856,33.89881,7.6366534,-1.3233876,1.831841,-3.3241208,1.2132374,-3.1677248,0.9823837,-5.0926223,-3.0403435,-7.864091,-5.4930696,-8.983491,-2.2195997,-1.9696466,3,6,1
1760.201547,1823.451274,3642.530488,-303.5237,92.37026,16.797356,37.39604,7.15066,-9.438237,-5.9589577,-6.9732256,-0.36265197,-6.0138855,-3.1338017,-4.2828107,-1.8820496,-7.16025,-3.3901832,-2.2923827,-5.157061,0.4562446,1,1,0
